Date,Open,High,Low,Close,Adj Close,Volume
2018-07-18,77.430000,77.620003,76.320000,76.589996,72.628876,6101600
2018-07-19,75.930000,77.160004,75.800003,76.949997,72.970284,4875100
2018-07-20,76.309998,77.080002,76.160004,76.959999,72.979767,5246400
2018-07-23,76.709999,76.949997,76.129997,76.589996,72.628876,4198200
2018-07-24,76.849998,77.089996,75.440002,75.529999,71.623711,6054000
2018-07-25,75.239998,77.180000,75.059998,77.160004,73.169411,5542400
2018-07-26,77.000000,78.440002,76.820000,78.150002,74.108215,6706200
2018-07-27,78.169998,78.410004,76.790001,76.889999,72.913383,6125700
2018-07-30,76.879997,76.959999,75.430000,75.959999,72.031487,7275300
2018-07-31,76.440002,77.589996,76.160004,76.910004,72.932358,8265600
2018-08-01,76.500000,78.059998,76.500000,77.540001,73.529755,6878300
2018-08-02,77.769997,79.070000,77.400002,78.650002,74.582367,5313800
2018-08-03,78.730003,78.980003,78.440002,78.739998,74.667702,3762100
2018-08-06,78.739998,79.580002,78.430000,79.510002,75.397881,4280600
2018-08-07,79.730003,80.629997,79.269997,80.529999,76.365120,5418900
2018-08-08,80.209999,81.080002,80.040001,80.500000,76.336662,5327100
2018-08-09,80.489998,81.879997,80.410004,81.260002,77.057365,4558500
2018-08-10,80.820000,81.290001,80.290001,80.730003,76.554779,5036700
2018-08-13,80.820000,81.150002,80.010002,80.150002,76.004799,4101200
2018-08-14,80.330002,80.849998,79.680000,80.139999,75.995285,6079700
2018-08-15,79.570000,79.860001,79.120003,79.570000,75.454781,5057200
2018-08-16,79.900002,80.610001,79.800003,80.050003,75.909950,5475800
2018-08-17,80.040001,80.440002,79.680000,79.750000,75.625450,9001400
2018-08-20,81.519997,82.419998,80.949997,82.180000,77.929787,9345200
2018-08-21,82.309998,83.080002,82.019997,82.949997,78.659958,6337000
2018-08-22,83.099998,83.680000,82.279999,82.639999,78.366005,4308300
2018-08-23,82.430000,83.570000,82.339996,82.910004,78.622032,4156900
2018-08-24,82.419998,82.879997,82.099998,82.449997,78.185829,3453000
2018-08-27,83.040001,83.449997,82.230003,82.650002,78.375488,4012400
2018-08-28,83.230003,83.629997,82.480003,82.580002,78.309105,3788800
2018-08-29,82.419998,83.099998,82.220001,82.790001,78.508255,5712400
2018-08-30,82.580002,82.760002,81.010002,81.400002,77.190132,7122100
2018-08-31,81.250000,82.250000,81.250000,82.199997,78.140755,5177100
2018-09-04,79.389999,80.970001,79.000000,79.599998,75.669144,18565800
2018-09-05,79.650002,80.320000,79.300003,79.919998,75.973328,12269100
2018-09-06,80.169998,80.839996,79.769997,80.400002,76.429634,8576900
2018-09-07,80.010002,81.160004,80.010002,80.300003,76.334579,6633900
2018-09-10,81.389999,82.440002,81.220001,82.099998,78.045685,6965600
2018-09-11,83.199997,83.580002,82.550003,82.629997,78.549507,7166800
2018-09-12,82.699997,83.040001,82.040001,83.000000,78.901253,5384300
2018-09-13,83.209999,83.900002,83.120003,83.470001,79.348022,5382100
2018-09-14,83.580002,83.839996,83.059998,83.489998,79.367043,4884400
2018-09-17,83.489998,83.930000,82.940002,83.260002,79.148399,4861100
2018-09-18,83.239998,85.349998,83.239998,85.260002,81.049644,7277700
2018-09-19,85.690002,85.849998,84.120003,84.430000,80.260628,8053100
2018-09-20,85.089996,85.870003,84.930000,85.370003,81.154213,6620300
2018-09-21,86.000000,86.040001,85.010002,85.550003,81.325317,13852700
2018-09-24,85.160004,85.260002,84.250000,84.269997,80.108536,8770400
2018-09-25,84.860001,85.099998,84.070000,84.790001,80.602837,10519500
2018-09-26,82.610001,84.730003,81.949997,83.699997,79.566673,16357100
2018-09-27,83.769997,84.919998,83.730003,84.540001,80.365196,6080600
2018-09-28,84.290001,85.269997,84.250000,84.720001,80.536301,7452700
2018-10-01,85.099998,85.849998,84.370003,84.459999,80.289139,7876400
2018-10-02,84.339996,84.550003,82.500000,82.769997,78.682602,8446900
2018-10-03,81.930000,82.959999,81.750000,82.500000,78.425934,10046700
2018-10-04,82.339996,82.480003,80.019997,80.180000,76.220497,9161100
2018-10-05,80.089996,80.989998,79.430000,80.120003,76.163467,7019100
2018-10-08,80.040001,80.540001,79.080002,80.230003,76.268044,8058700
2018-10-09,80.370003,81.489998,80.160004,80.419998,76.448639,7643400
2018-10-10,79.660004,80.040001,74.769997,74.940002,71.239273,12977800
2018-10-11,74.769997,77.070000,73.900002,74.510002,70.830505,11532100
2018-10-12,75.970001,76.860001,74.910004,75.910004,72.161369,10393800
2018-10-15,75.769997,76.160004,74.970001,74.989998,71.286789,5789000
2018-10-16,75.599998,77.650002,75.320000,77.480003,73.653847,7744200
2018-10-17,77.519997,77.800003,75.940002,76.480003,72.703224,6816900
2018-10-18,77.400002,77.410004,75.000000,75.599998,71.866653,7622200
2018-10-19,75.830002,76.050003,74.139999,74.209999,70.545319,7301200
2018-10-22,74.650002,75.209999,74.300003,74.900002,71.201248,7042500
2018-10-23,74.190002,74.379997,72.070000,73.349998,69.727783,11423800
2018-10-24,73.470001,74.610001,71.949997,72.120003,68.558525,8333900
2018-10-25,72.690002,73.500000,72.230003,73.099998,69.490128,7648000
2018-10-26,72.000000,72.709999,70.690002,72.070000,68.510994,8371100
2018-10-29,73.260002,74.010002,71.389999,72.190002,68.625061,9874200
2018-10-30,73.070000,74.639999,72.809998,74.510002,70.830505,9470000
2018-10-31,75.500000,76.339996,74.919998,75.040001,71.334328,8755500
2018-11-01,75.230003,76.839996,74.839996,76.790001,72.997902,6117800
2018-11-02,77.529999,78.589996,75.709999,76.580002,72.798286,6995100
2018-11-05,76.489998,77.769997,76.050003,77.529999,73.701370,7143300
2018-11-06,77.339996,77.580002,76.360001,76.570000,72.788773,6424200
2018-11-07,76.940002,78.230003,76.570000,77.970001,74.119644,5403900
2018-11-08,77.690002,78.160004,77.239998,77.779999,73.939011,5425000
2018-11-09,77.709999,77.769997,75.529999,76.360001,72.589134,4737600
2018-11-12,76.349998,76.769997,74.989998,75.099998,71.391350,5204900
2018-11-13,75.529999,76.269997,74.839996,75.199997,71.486420,4584600
2018-11-14,76.320000,77.489998,74.889999,75.199997,71.486420,7984200
2018-11-15,74.440002,74.669998,72.889999,74.330002,70.659393,7858300
2018-11-16,73.760002,75.519997,73.059998,74.739998,71.049133,8064200
2018-11-19,74.690002,74.750000,71.860001,72.519997,68.938782,6744900
2018-11-20,70.489998,72.070000,69.519997,71.120003,67.607918,9053900
2018-11-21,71.989998,72.900002,71.809998,72.370003,68.796181,7326100
2018-11-23,72.050003,72.519997,71.410004,71.489998,67.959633,2582300
2018-11-26,72.339996,73.000000,72.269997,72.709999,69.119377,6458300
2018-11-27,72.279999,72.550003,71.300003,72.089996,68.530022,5008000
2018-11-28,72.300003,74.760002,72.300003,74.660004,70.973091,6167200
2018-11-29,74.639999,74.949997,73.320000,74.339996,70.668884,5436700
2018-11-30,74.180000,75.480003,73.900002,75.120003,71.622337,7947300
2018-12-03,77.099998,79.000000,76.930000,77.940002,74.311012,10211800
2018-12-04,77.419998,78.400002,75.410004,75.790001,72.261147,8800400
2018-12-06,74.370003,75.570000,73.589996,75.540001,72.022804,9693700
2018-12-07,75.040001,75.970001,72.870003,73.339996,69.925209,6133700
2018-12-10,73.099998,73.709999,70.610001,72.510002,69.133865,7235000
2018-12-11,73.870003,74.570000,72.559998,73.570000,70.144485,7794500
2018-12-12,74.519997,75.279999,73.510002,74.320000,70.859596,6950400
2018-12-13,74.500000,74.589996,72.589996,72.930000,69.534309,7454800
2018-12-14,71.970001,73.650002,71.410004,72.529999,69.152916,7221200
2018-12-17,71.370003,71.769997,69.459999,69.900002,66.645378,10647700
2018-12-18,70.900002,72.410004,70.430000,71.150002,67.837204,7533300
2018-12-19,71.449997,72.000000,68.320000,68.970001,65.758705,8426100
2018-12-20,68.730003,69.570000,66.529999,67.529999,64.385719,14488500
2018-12-21,73.290001,74.290001,71.250000,72.370003,69.000397,28487900
2018-12-24,71.400002,71.930000,68.080002,68.099998,64.929176,8551400
2018-12-26,68.699997,73.010002,68.650002,73.010002,69.610588,10019200
2018-12-27,72.180000,73.730003,70.989998,73.669998,70.239853,9004900
2018-12-28,73.970001,74.459999,72.570000,73.339996,69.925209,6197000
2018-12-31,73.980003,74.459999,73.519997,74.139999,70.687958,5519100
2019-01-02,72.790001,74.639999,72.190002,74.059998,70.611694,6762700
2019-01-03,73.250000,73.320000,71.209999,72.750000,69.362686,8007400
2019-01-04,73.449997,75.120003,73.120003,74.650002,71.174225,7844200
2019-01-07,74.739998,76.360001,74.300003,75.720001,72.194397,8184800
2019-01-08,76.830002,77.400002,76.199997,76.730003,73.157372,8809000
2019-01-09,76.970001,77.150002,76.139999,76.589996,73.023880,8591000
2019-01-10,75.639999,77.339996,75.459999,76.419998,72.861794,11148600
2019-01-11,76.339996,76.889999,75.800003,76.040001,72.499489,10689900
2019-01-14,75.459999,76.809998,75.459999,76.089996,72.547165,5677400
2019-01-15,76.190002,77.980003,76.129997,77.879997,74.253838,6212400
2019-01-16,78.000000,78.849998,77.589996,77.680000,74.063141,5697100
2019-01-17,77.540001,79.400002,77.309998,79.129997,75.445618,7737300
2019-01-18,79.949997,80.970001,79.739998,80.449997,76.704155,10404100
2019-01-22,80.330002,81.309998,80.199997,80.750000,76.990189,8781700
2019-01-23,81.190002,81.400002,80.220001,80.500000,76.751831,5823000
2019-01-24,80.599998,80.870003,79.550003,80.440002,76.694633,4753200
2019-01-25,81.250000,81.330002,80.430000,80.610001,76.856712,4457100
2019-01-28,79.800003,80.510002,79.739998,80.320000,76.580215,5452000
2019-01-29,80.360001,80.830002,79.839996,80.220001,76.484871,4187500
2019-01-30,80.400002,81.290001,80.059998,81.279999,77.495522,5200200
2019-01-31,81.180000,81.949997,80.709999,81.879997,78.067581,8599200
2019-02-01,81.830002,81.900002,81.129997,81.510002,77.714836,5351900
2019-02-04,81.220001,82.000000,80.830002,81.989998,78.172455,4236600
2019-02-05,81.980003,83.190002,81.930000,82.860001,79.001953,6545600
2019-02-06,82.510002,82.709999,81.639999,82.709999,78.858948,3682800
2019-02-07,82.150002,82.849998,81.709999,82.389999,78.553833,4827500
2019-02-08,82.250000,82.720001,81.940002,82.360001,78.525238,3786500
2019-02-11,82.949997,83.830002,82.870003,83.680000,79.783768,6158500
2019-02-12,83.970001,84.839996,83.620003,84.709999,80.765816,6290300
2019-02-13,84.760002,85.589996,84.760002,85.400002,81.423698,5032800
2019-02-14,84.610001,85.139999,83.699997,84.680000,80.737213,5179000
2019-02-15,85.489998,85.779999,85.099998,85.379997,81.404617,6111300
2019-02-19,84.580002,85.050003,84.459999,84.570000,80.632347,5105900
2019-02-20,84.629997,84.949997,84.349998,84.839996,80.889755,6436100
2019-02-21,83.570000,84.150002,83.349998,83.949997,80.041199,8579200
2019-02-22,84.199997,85.019997,84.029999,84.760002,80.813484,4449500
2019-02-25,85.389999,85.730003,84.959999,85.169998,81.204407,6229700
2019-02-26,85.309998,86.080002,85.199997,85.800003,81.805054,6678700
2019-02-27,85.529999,86.220001,85.059998,86.169998,82.157852,4588200
2019-02-28,86.080002,86.400002,85.680000,85.730003,81.738304,4988100
2019-03-01,86.930000,87.989998,86.239998,87.160004,83.315544,6314900
2019-03-04,87.320000,87.989998,85.110001,85.639999,81.862587,7339500
2019-03-05,85.879997,86.250000,85.440002,85.440002,81.671417,4976300
2019-03-06,85.599998,85.989998,85.040001,85.129997,81.375076,3198000
2019-03-07,84.970001,85.410004,84.660004,85.260002,81.499352,4321800
2019-03-08,84.580002,84.879997,84.019997,84.800003,81.059647,4669700
2019-03-11,85.389999,85.940002,85.050003,85.820000,82.034660,3999800
2019-03-12,85.779999,86.080002,85.019997,85.430000,81.661850,4431600
2019-03-13,85.699997,86.660004,85.599998,85.930000,82.139778,5037800
2019-03-14,86.150002,86.879997,85.699997,86.870003,83.038345,5906100
2019-03-15,87.220001,87.610001,85.959999,86.800003,82.971420,11031400
2019-03-18,87.300003,87.839996,87.000000,87.820000,83.946442,7750700
2019-03-19,88.220001,88.589996,87.290001,87.690002,83.822182,6642200
2019-03-20,87.500000,87.580002,86.089996,86.690002,82.866272,5991500
2019-03-21,87.239998,88.120003,86.830002,88.010002,84.128067,10386900
2019-03-22,85.199997,85.900002,82.150002,82.190002,78.564781,21659800
2019-03-25,81.480003,83.220001,80.889999,82.330002,78.698593,15558300
2019-03-26,83.629997,84.089996,82.910004,83.379997,79.702286,9611900
2019-03-27,83.690002,83.800003,82.040001,83.089996,79.425056,6485100
2019-03-28,83.930000,84.720001,83.699997,84.040001,80.333160,6032700
2019-03-29,84.599998,84.849998,83.860001,84.209999,80.495659,6492000
2019-04-01,85.040001,85.320000,84.699997,85.230003,81.470673,6737400
2019-04-02,85.000000,85.260002,84.160004,84.370003,80.648628,4433800
2019-04-03,84.900002,84.989998,84.250000,84.470001,80.744194,4080900
2019-04-04,84.489998,85.379997,84.360001,85.279999,81.518456,3660700
2019-04-05,86.000000,86.160004,85.050003,85.400002,81.633179,7367400
2019-04-08,85.010002,85.290001,84.570000,84.730003,80.992722,4705800
2019-04-09,84.220001,84.599998,83.970001,84.279999,80.562553,3804500
2019-04-10,84.639999,85.010002,84.559998,84.879997,81.136116,3918400
2019-04-11,84.900002,85.050003,84.279999,85.000000,81.250824,3347400
2019-04-12,85.300003,86.489998,85.290001,86.239998,82.436142,6037000
2019-04-15,86.889999,87.239998,86.440002,86.830002,83.000107,5034900
2019-04-16,87.000000,87.949997,87.000000,87.800003,83.927307,4652700
2019-04-17,87.949997,88.970001,87.449997,88.730003,84.816299,5694900
2019-04-18,88.760002,90.000000,88.699997,89.199997,85.265587,7016600
2019-04-22,88.349998,88.639999,87.300003,87.360001,83.506721,5390500
2019-04-23,87.570000,87.669998,87.010002,87.430000,83.573639,7513700
2019-04-24,87.669998,88.820000,87.430000,88.389999,84.491295,8063000
2019-04-25,88.400002,88.540001,87.489998,87.559998,83.697899,7069900
2019-04-26,87.949997,88.940002,87.330002,88.309998,84.414818,6219600
2019-04-29,88.180000,88.510002,88.129997,88.260002,84.367027,5008400
2019-04-30,88.290001,88.400002,87.260002,87.830002,83.955986,7614100
2019-05-01,87.730003,87.949997,85.870003,85.900002,82.111130,6524600
2019-05-02,86.209999,86.279999,84.989998,85.269997,81.508896,6813700
2019-05-03,85.900002,86.300003,85.699997,85.699997,81.919945,6798300
2019-05-06,83.769997,83.870003,82.860001,83.570000,79.883896,12836600
2019-05-07,83.019997,83.629997,81.830002,82.540001,78.899323,9811300
2019-05-08,82.430000,83.989998,82.139999,82.769997,79.119179,9501300
2019-05-09,82.209999,83.010002,81.540001,82.980003,79.319916,6336600
2019-05-10,82.779999,84.269997,82.190002,83.949997,80.247131,5450500
2019-05-13,81.650002,82.629997,81.320000,82.529999,78.889763,6445200
2019-05-14,82.779999,84.000000,82.059998,83.669998,79.979485,7529200
2019-05-15,83.169998,84.489998,82.940002,84.010002,80.304489,4862200
2019-05-16,84.510002,85.400002,84.199997,84.279999,80.562553,6745200
2019-05-17,83.510002,85.519997,83.500000,84.570000,80.839790,5068200
2019-05-20,83.800003,83.800003,82.739998,82.849998,79.195679,7181900
2019-05-21,83.360001,83.800003,82.510002,83.639999,79.950798,5762500
2019-05-22,82.989998,83.339996,82.760002,83.199997,79.530197,5237800
2019-05-23,82.500000,83.059998,81.989998,82.639999,78.994911,9704200
2019-05-24,82.199997,83.169998,82.089996,82.160004,78.536102,5999000
2019-05-28,82.849998,83.190002,81.129997,81.199997,77.618439,7927300
2019-05-29,80.709999,80.860001,77.699997,78.870003,75.391212,10116900
2019-05-30,78.919998,79.730003,78.610001,79.260002,75.764000,6177800
2019-05-31,78.000000,78.260002,77.070000,77.139999,73.942741,8891100
2019-06-03,77.239998,78.580002,77.080002,77.959999,74.728760,11665500
2019-06-04,79.300003,81.650002,78.779999,81.620003,78.237076,7526800
2019-06-05,82.290001,82.900002,81.930000,82.720001,79.291481,8173200
2019-06-06,82.720001,83.059998,82.080002,82.449997,79.032669,4953000
2019-06-07,83.089996,83.680000,82.809998,83.410004,79.952888,3891100
2019-06-10,83.750000,84.199997,82.449997,82.580002,79.157280,4419800
2019-06-11,83.650002,84.339996,83.129997,83.260002,79.809113,3939400
2019-06-12,83.480003,84.019997,82.519997,82.629997,79.205193,4025900
2019-06-13,83.150002,83.919998,83.050003,83.610001,80.144585,3383400
2019-06-14,83.510002,83.860001,83.040001,83.440002,79.981621,4355600
2019-06-17,83.339996,83.459999,82.010002,82.110001,78.706749,5101900
2019-06-18,82.699997,84.650002,82.500000,84.300003,80.805984,6456500
2019-06-19,83.730003,83.900002,83.139999,83.550003,80.087082,6217700
2019-06-20,84.900002,85.669998,84.419998,85.239998,81.707039,6163800
2019-06-21,85.160004,85.750000,84.599998,85.750000,82.195877,9289800
2019-06-24,86.000000,86.849998,84.370003,84.500000,80.997688,8043300
2019-06-25,84.599998,84.690002,82.160004,82.620003,79.195618,7339900
2019-06-26,83.150002,83.690002,82.440002,82.550003,79.128510,5838500
2019-06-27,82.930000,83.769997,82.930000,83.660004,80.192513,11436700
2019-06-28,83.989998,84.750000,82.669998,83.949997,80.470490,12443800
2019-07-01,84.930000,86.279999,84.900002,85.410004,81.869980,6587300
2019-07-02,85.360001,85.470001,84.220001,84.959999,81.438629,7187200
2019-07-03,85.330002,86.290001,85.120003,86.199997,82.627228,4012800
2019-07-05,85.800003,86.910004,85.419998,86.820000,83.221542,6440900
2019-07-08,86.059998,88.519997,85.970001,88.480003,84.812729,7052000
2019-07-09,88.099998,88.800003,87.820000,88.040001,84.390984,6219700
2019-07-10,88.480003,88.940002,87.389999,87.440002,83.815849,5985500
2019-07-11,87.709999,88.300003,87.400002,88.290001,84.630608,3942400
2019-07-12,88.180000,89.309998,88.010002,89.120003,85.426216,4240900
2019-07-15,89.059998,89.870003,89.059998,89.480003,85.771301,3750900
2019-07-16,89.500000,89.709999,88.570000,88.599998,84.927773,5812800
2019-07-17,88.419998,88.690002,87.440002,87.500000,83.873360,4461500
2019-07-18,87.629997,87.760002,86.760002,87.440002,83.815849,4607000
2019-07-19,87.730003,87.879997,86.480003,86.550003,82.962730,6635300
2019-07-22,86.559998,86.989998,85.830002,85.970001,82.406761,6810300
2019-07-23,86.639999,87.099998,86.230003,86.699997,83.106506,5659900
2019-07-24,86.650002,87.209999,86.309998,86.699997,83.106506,6362900
2019-07-25,86.820000,87.500000,86.589996,87.279999,83.662483,4546400
2019-07-26,87.440002,87.839996,86.769997,87.540001,83.911682,3707200
2019-07-29,87.650002,87.870003,87.180000,87.620003,83.988388,4387300
2019-07-30,86.820000,87.910004,86.360001,87.199997,83.585777,3561200
2019-07-31,87.089996,87.269997,85.550003,86.029999,82.464279,5818200
2019-08-01,85.260002,86.769997,82.699997,83.120003,79.674927,7871800
2019-08-02,82.529999,83.239998,80.790001,81.139999,77.776962,8761400
2019-08-05,79.660004,80.050003,78.190002,78.970001,75.696892,8493300
2019-08-06,79.849998,81.589996,79.489998,81.300003,77.930321,8664500
2019-08-07,80.500000,81.820000,80.089996,81.279999,77.911148,6275000
2019-08-08,81.809998,83.360001,81.610001,83.000000,79.559875,6208900
2019-08-09,83.139999,83.430000,81.320000,81.980003,78.582138,5460200
2019-08-12,81.410004,81.949997,81.180000,81.650002,78.265823,3762500
2019-08-13,81.169998,84.150002,80.849998,83.320000,79.866600,6896800
2019-08-14,81.239998,81.690002,80.510002,81.029999,77.671509,7266100
2019-08-15,80.930000,81.300003,79.440002,79.510002,76.214516,6713600
2019-08-16,80.089996,80.559998,79.250000,80.279999,76.952599,5649000
2019-08-19,82.000000,82.339996,80.830002,81.129997,77.767365,7027900
2019-08-20,80.720001,81.230003,79.449997,80.529999,77.192253,5903100
2019-08-21,81.940002,82.839996,81.629997,82.739998,79.310654,6454200
2019-08-22,83.000000,83.720001,82.500000,83.309998,79.857018,5571600
2019-08-23,82.019997,82.760002,80.029999,80.440002,77.105972,8497800
2019-08-26,81.440002,82.279999,80.739998,82.250000,78.840935,4336000
2019-08-27,82.629997,83.180000,82.000000,82.029999,78.630089,3842500
2019-08-28,81.900002,83.589996,81.720001,83.480003,80.019981,4123700
2019-08-29,84.220001,85.769997,84.169998,85.379997,81.841225,5101900
2019-08-30,85.699997,85.989998,84.410004,84.500000,81.206940,5235400
2019-09-03,84.000000,84.830002,83.620003,84.669998,81.370316,6360800
2019-09-04,85.580002,86.500000,85.500000,86.349998,82.984848,4151200
2019-09-05,87.279999,88.620003,87.279999,88.419998,84.974182,6328400
2019-09-06,88.400002,88.980003,88.019997,88.690002,85.233658,3625300
2019-09-09,88.940002,89.349998,88.419998,88.669998,85.214432,4282400
2019-09-10,88.260002,88.629997,86.290001,86.830002,83.446136,7072400
2019-09-11,86.959999,87.250000,85.870003,86.750000,83.369255,4623300
2019-09-12,87.099998,88.070000,86.220001,87.669998,84.253395,4057500
2019-09-13,88.250000,88.790001,87.300003,87.320000,83.917046,5894700
2019-09-16,87.089996,87.820000,86.669998,87.269997,83.868988,4171700
2019-09-17,86.769997,87.639999,86.470001,87.589996,84.176529,3248400
2019-09-18,87.650002,88.400002,87.209999,88.080002,84.647438,4722200
2019-09-19,88.400002,88.720001,87.510002,87.699997,84.282219,4231200
2019-09-20,88.000000,88.489998,86.669998,86.680000,83.301979,6991100
2019-09-23,86.980003,88.019997,86.800003,87.690002,84.272636,4790000
2019-09-24,88.449997,88.690002,86.760002,87.180000,83.782501,10202900
2019-09-25,91.779999,92.790001,90.150002,90.809998,87.271019,25330700
2019-09-26,91.620003,92.449997,90.250000,92.169998,88.578033,10408300
2019-09-27,91.849998,92.860001,91.599998,92.309998,88.712578,6420500
2019-09-30,92.529999,94.080002,92.500000,93.919998,90.259819,7401200
2019-10-01,94.129997,94.750000,92.059998,92.279999,88.683746,8464900
2019-10-02,91.470001,91.839996,90.570000,91.489998,87.924538,6933900
2019-10-03,91.309998,92.320000,90.349998,92.220001,88.626083,5762300
2019-10-04,92.220001,93.169998,91.930000,93.070000,89.442955,4551400
2019-10-07,92.500000,93.919998,92.400002,93.169998,89.539070,4975400
2019-10-08,90.449997,92.709999,90.410004,91.750000,88.174400,6916800
2019-10-09,92.410004,93.050003,91.820000,92.519997,88.914398,5115900
2019-10-10,93.500000,93.500000,92.720001,93.000000,89.375671,5794100
2019-10-11,94.000000,94.570000,93.559998,93.879997,90.221390,6220100
2019-10-14,94.199997,95.250000,94.050003,94.879997,91.182426,4636000
2019-10-15,95.000000,95.180000,94.120003,94.790001,91.095932,4292500
2019-10-16,94.089996,95.139999,94.070000,94.879997,91.182426,4883300
2019-10-17,95.570000,95.889999,94.970001,95.559998,91.835938,3427400
2019-10-18,94.809998,96.459999,94.800003,96.099998,92.354881,6209200
2019-10-21,96.610001,96.870003,95.419998,96.220001,92.470200,5185800
2019-10-22,96.059998,96.830002,95.519997,95.599998,91.874352,5470100
2019-10-23,95.029999,95.540001,92.120003,92.320000,88.722198,11933600
2019-10-24,92.680000,92.870003,90.989998,91.500000,87.934128,12085800
2019-10-25,91.440002,91.830002,90.750000,90.919998,87.376747,8147200
2019-10-28,91.059998,91.300003,90.169998,90.849998,87.309486,10304700
2019-10-29,90.849998,90.919998,89.129997,89.279999,85.800652,9044700
2019-10-30,89.449997,90.269997,89.349998,90.190002,86.675217,8127500
2019-10-31,90.000000,90.410004,88.940002,89.550003,86.060143,6752000
2019-11-01,90.180000,90.529999,89.000000,89.180000,85.704536,5263600
2019-11-04,90.129997,90.559998,89.320000,89.860001,86.358040,8161200
2019-11-05,90.150002,90.339996,89.540001,89.879997,86.377289,5589700
2019-11-06,90.639999,90.720001,88.739998,89.480003,85.992882,7033800
2019-11-07,90.470001,90.599998,89.769997,90.400002,86.877022,7110000
2019-11-08,90.279999,90.349998,89.290001,89.809998,86.310005,4555400
2019-11-11,89.370003,90.099998,89.370003,90.050003,86.540649,3247300
2019-11-12,90.309998,92.029999,89.489998,89.500000,86.012077,3979600
2019-11-13,89.730003,91.550003,89.570000,91.290001,87.732330,5923600
2019-11-14,91.489998,91.959999,90.720001,91.269997,87.713104,6035300
2019-11-15,92.139999,93.559998,91.959999,93.040001,89.414131,6785500
2019-11-18,93.500000,94.260002,92.910004,94.180000,90.509705,6165600
2019-11-19,94.610001,95.120003,93.059998,93.610001,89.961891,5368400
2019-11-20,94.110001,94.400002,92.769997,93.050003,89.423752,6235400
2019-11-21,92.620003,93.300003,92.070000,92.160004,88.568428,5493100
2019-11-22,92.209999,93.349998,91.930000,93.339996,89.702415,4264400
2019-11-25,93.779999,93.970001,92.739998,92.900002,89.279602,5419700
2019-11-26,93.379997,93.629997,93.019997,93.330002,89.692825,5907400
2019-11-27,93.500000,94.379997,93.500000,94.139999,90.471260,4017400
2019-11-29,94.370003,94.610001,93.389999,93.489998,90.081024,2541800
2019-12-02,94.089996,94.279999,92.980003,93.559998,90.148476,3892000
2019-12-03,92.480003,92.550003,91.309998,92.459999,89.088593,5570700
2019-12-04,92.809998,93.790001,92.730003,93.720001,90.302635,4456400
2019-12-05,95.879997,95.949997,94.680000,95.790001,92.297157,6946000
2019-12-06,96.559998,97.309998,96.379997,97.000000,93.463051,6368500
2019-12-09,97.019997,97.629997,96.160004,96.629997,93.106522,6517800
2019-12-10,96.760002,97.589996,96.629997,97.010002,93.472679,4234300
2019-12-11,96.900002,97.320000,96.650002,97.180000,93.636482,4319700
2019-12-12,97.320000,98.180000,96.900002,97.720001,94.156799,4762800
2019-12-13,97.430000,98.290001,96.910004,97.769997,94.204956,5247600
2019-12-16,98.139999,99.339996,98.059998,98.809998,95.207039,8211300
2019-12-17,99.379997,100.169998,99.050003,99.650002,96.016418,7050700
2019-12-18,100.199997,100.790001,99.580002,100.570000,96.902885,7332000
2019-12-19,100.500000,101.269997,99.629997,101.150002,97.461716,12214500
2019-12-20,101.000000,101.400002,98.849998,99.959999,96.315109,17641600
2019-12-23,100.230003,100.690002,99.550003,100.040001,96.392204,6350500
2019-12-24,99.830002,100.660004,99.760002,100.139999,96.488541,3328100
2019-12-26,100.339996,100.750000,100.110001,100.709999,97.037773,3709900
2019-12-27,101.000000,101.790001,100.989998,101.570000,97.866409,5307500
2019-12-30,101.540001,101.610001,100.459999,100.800003,97.124489,3495200
2019-12-31,100.580002,101.389999,100.510002,101.309998,97.615891,3213600
2020-01-02,101.360001,102.209999,101.019997,102.199997,98.473442,5644100
2020-01-03,100.589996,102.000000,100.309998,101.919998,98.203644,4541800
2020-01-06,100.949997,101.839996,100.870003,101.830002,98.116936,4612400
2020-01-07,101.809998,102.739998,100.809998,101.779999,98.068764,6719900
2020-01-08,101.309998,102.139999,100.849998,101.550003,97.847130,4942200
2020-01-09,101.940002,102.410004,101.389999,101.480003,97.779671,5007500
2020-01-10,101.889999,101.930000,100.760002,100.900002,97.220825,5135300
2020-01-13,101.000000,102.339996,100.820000,102.160004,98.434891,6722400
2020-01-14,102.449997,103.889999,102.349998,102.919998,99.167175,5088500
2020-01-15,103.250000,103.699997,102.480003,102.790001,99.041916,4209200
2020-01-16,102.879997,103.570000,102.849998,103.370003,99.600769,6571700
2020-01-17,103.430000,104.550003,103.339996,104.529999,100.718475,6271200
2020-01-21,104.250000,104.690002,103.809998,104.580002,100.766655,4854700
2020-01-22,105.000000,105.620003,104.419998,104.489998,100.679939,5031400
2020-01-23,104.029999,104.370003,102.620003,103.019997,99.263542,7102900
2020-01-24,103.589996,103.889999,101.660004,102.029999,98.309616,3839300
2020-01-27,98.209999,100.709999,98.010002,100.239998,96.584885,9841400
2020-01-28,100.339996,101.050003,99.519997,100.410004,96.748703,5673200
2020-01-29,101.070000,101.300003,99.169998,99.839996,96.199493,4503700
2020-01-30,99.019997,99.750000,97.370003,98.190002,94.609657,7065100
2020-01-31,98.110001,98.449997,95.919998,96.300003,92.788574,8780300
